name,lat,lon,type,osm_type,osm_id
ruins,1.3819818,103.822368,attraction,node,8735385317
The Fluxus House,1.2798228,103.8408053,gallery,node,8821249366
Eco-playground,1.3116792,103.8560735,playground,node,8957598454
Botanical Art Gallery,1.3145593,103.8099841,attraction,node,9043808171
Forest Discovery Centre,1.3137975,103.810677,attraction,node,9043819288
Opera Gallery,1.3035296,103.8324563,gallery,node,9050950001
Mangosteen Playground,1.3540067,103.9384409,playground,node,9070877958
Watermelon Playground,1.3540297,103.9379059,playground,node,9070877959
Rooftop garden,1.3530961,103.940193,garden,node,9082683636
Parc Riviera Playground,1.3204967,103.7523247,playground,node,9083918600
Playground Blk 412,1.310876,103.7712966,playground,node,9084126317
Calisthenics park,1.3099636,103.7710487,playground,node,9084126339
Botanical Garden Gallop extension,1.3124618,103.8122789,park,node,9106366465
Ruins,1.2721544,103.814482,attraction,node,9240327951
Cow Play Cow Moo,1.3545609,103.8303141,amusement_arcade,node,9271267299
Motorbike (NBE),1.365281,103.784848,attraction,node,9284717787
Estuarine Crocodile,1.4027356,103.7953868,attraction,node,9288364791
Indian Gharial,1.4034623,103.7947954,attraction,node,9288364792
Ploughshare Tortoise,1.4031995,103.7949845,attraction,node,9288364800
Goat,1.4032444,103.7967447,attraction,node,9288368317
Rabbit,1.4032297,103.7969398,attraction,node,9288368318
Animal Friends,1.4035722,103.7964651,attraction,node,9288368319
Fossa,1.4020519,103.7948169,attraction,node,9288368358
Leopard,1.4016765,103.7946412,attraction,node,9288368359
Lion,1.4016202,103.7943488,attraction,node,9288368360
Giraffe,1.4012555,103.7941691,attraction,node,9288368361
Zebra,1.4016604,103.7939143,attraction,node,9288368362
Warthog,1.4020438,103.7942201,attraction,node,9288368363
African Painted Dog,1.4029367,103.7939572,attraction,node,9288368364
Cheetah,1.4024943,103.7941182,attraction,node,9288368365
White Tailed Gnu,1.4023066,103.7937292,attraction,node,9288368366
Eland,1.4026391,103.7934664,attraction,node,9288368367
White Rhinoceros,1.4028697,103.7933779,attraction,node,9288368368
Mandrill,1.402257,103.7959582,attraction,node,9288368369
Chimpanzee,1.4027544,103.7960601,attraction,node,9288368373
Bornean Orang Utan,1.4035333,103.7939787,attraction,node,9288368378
Nubian Ibex,1.4058849,103.7935656,attraction,node,9288368379
Cotton-top Tamarin,1.4052079,103.794259,attraction,node,9288368380
Spider Monkey,1.4048861,103.7945111,attraction,node,9288368381
Splash Safari,1.4044946,103.7949456,attraction,node,9288368382
Africa Penguin,1.4039664,103.7941276,attraction,node,9288368398
Black-and-white Ruffed Lemur,1.4051583,103.7952581,attraction,node,9288368399
Capuchin Monkey,1.4052213,103.7952863,attraction,node,9288368400
Lion-Tailed Macaque,1.4049518,103.794959,attraction,node,9288368401
Asian Elephant,1.4052897,103.79582,attraction,node,9288368402
Brickosaurs,1.4060217,103.7949161,attraction,node,9288368427
Rainforest Fights Back,1.4045174,103.7950301,attraction,node,9288368439
Serval,1.4049706,103.7937078,attraction,node,9288368440
Hamadryas Baboon,1.4055404,103.7935804,attraction,node,9288368441
Grey Kangaroo,1.4060565,103.7932357,attraction,node,9288368443
Red River Hog,1.4055149,103.7930185,attraction,node,9288368444
Pygmy Hippo,1.4052213,103.7930077,attraction,node,9288368445
Pelican,1.4041983,103.7927885,attraction,node,9288368446
Gibbon,1.40413,103.7930238,attraction,node,9288368447
Polar Bear,1.4035535,103.7931029,attraction,node,9288368454
White Tiger,1.4047588,103.7930506,attraction,node,9288368461
Anoa,1.4048057,103.792256,attraction,node,9288368513
Valley of Brickosaurs,1.4046676,103.7921501,attraction,node,9288368517
Babirusa,1.4046837,103.7925142,attraction,node,9288368522
Asian Small-Clawed Otter,1.4047226,103.7920234,attraction,node,9288368523
Proboscis Monkey,1.4046455,103.7915084,attraction,node,9288368524
Siamang,1.4051248,103.7917129,attraction,node,9288368528
Pacu,1.4032692,103.7903953,attraction,node,9288368585
Arapaima,1.4033349,103.7903443,attraction,node,9288368586
Manatee,1.4033416,103.7904556,attraction,node,9288368587
Red-tailed Catfish,1.4034073,103.7904167,attraction,node,9288368588
Red-bellied Piranha,1.4033993,103.7905253,attraction,node,9288368589
Electric Eel,1.4030018,103.790524,attraction,node,9288368590
Giant River Otter,1.4031975,103.7906098,attraction,node,9288368591
Cuvier's Dwarf Caiman,1.4031901,103.7911905,attraction,node,9288368593
Yellow-footed Tortoise,1.4028751,103.7913052,attraction,node,9288368600
Bare-faced Curassow,1.4027745,103.7915922,attraction,node,9288368603
Golden Headed Lion Tamarin,1.4027303,103.791617,attraction,node,9288368604
